canonical_key,name,repo_full_name,repo_url,path,description,license,stars,forks,pushed_at,archived,discovery_source,overall_score,quality_score,security_score,maintenance_score,adoption_score,spec_valid
embassy-of-the-free-mind/sourcelibrary-v2:.claude/skills/source-research,source-research,Embassy-of-the-Free-Mind/sourcelibrary-v2,https://github.com/Embassy-of-the-Free-Mind/sourcelibrary-v2,.claude/skills/source-research,"Search and cite primary sources from Source Library. Use when asked what historical authors wrote, to find quotes from old texts, investigate alchemical or philosophical works, or cite translated Latin/German sources.",AGPL-3.0,17,3,2026-09-11T21:48:00+00:00,False,"repo-search:""agent skills"" business in:name,description,readme",100,100,100,100,42,True
embassy-of-the-free-mind/sourcelibrary-v2:.claude/skills/status,status,Embassy-of-the-Free-Mind/sourcelibrary-v2,https://github.com/Embassy-of-the-Free-Mind/sourcelibrary-v2,.claude/skills/status,"Quick canon + pipeline health check. Use when asked ""how's it going?"", ""status?"", ""how's the db?"", or any quick health check. Lighter than /progress — focuses on mission metrics, not job debugging.",AGPL-3.0,17,3,2026-09-11T21:48:00+00:00,False,"repo-search:""agent skills"" business in:name,description,readme",100,100,100,100,42,True
embassy-of-the-free-mind/sourcelibrary-v2:.claude/skills/ui-context,ui-context,Embassy-of-the-Free-Mind/sourcelibrary-v2,https://github.com/Embassy-of-the-Free-Mind/sourcelibrary-v2,.claude/skills/ui-context,"Load context for UI, frontend, navigation, and analytics work. Use when starting any visual, interaction, or engagement task.",AGPL-3.0,17,3,2026-09-11T21:48:00+00:00,False,"repo-search:""agent skills"" business in:name,description,readme",100,100,100,100,42,True
emirhankudun-ux/seis:.kimi-code/skills/seis-integration-guardian,seis-integration-guardian,emirhankudun-ux/SEIS,https://github.com/emirhankudun-ux/SEIS,.kimi-code/skills/seis-integration-guardian,"Keep SEIS MCP, plugin, skill, and provider integration work safe, documented, and honest.",MIT,1,0,2026-09-11T12:36:22+00:00,False,"repo-search:""codex skills"" in:name,description,readme",100,100,100,100,17,True
emirhankudun-ux/seis:plugins/seis-ai-agent/skills/seis-automation,seis-automation,emirhankudun-ux/SEIS,https://github.com/emirhankudun-ux/SEIS,plugins/seis-ai-agent/skills/seis-automation,"Use SEIS Automation for designing, implementing, documenting, and validating repeatable SEIS workflows, scripts, checks, scheduled jobs, runbooks, CI steps, agent loops, and human-approved automation gates.",MIT,1,0,2026-09-11T12:36:22+00:00,False,"repo-search:""codex skills"" in:name,description,readme",100,100,100,100,17,True
emirhankudun-ux/seis:plugins/seis-ai-agent/skills/seis-cloud,seis-cloud,emirhankudun-ux/SEIS,https://github.com/emirhankudun-ux/SEIS,plugins/seis-ai-agent/skills/seis-cloud,"Use SEIS Cloud for cloud deployment readiness, public cloud targets, team/workplace VPN cloud targets, provider preflight, GCP Compute planning, static hosting handoff, secrets hygiene, rollback contracts, and infrastructure automation inside SEIS. Trigger when Codex needs to plan, validate, document, or execute cloud work while preserving user confirmation, security, provider neutrality, access policy, and repository governance.",MIT,1,0,2026-09-11T12:36:22+00:00,False,"repo-search:""codex skills"" in:name,description,readme",100,100,100,100,17,True
emirhankudun-ux/seis:plugins/seis-ai-agent/skills/seis-code,seis-code,emirhankudun-ux/SEIS,https://github.com/emirhankudun-ux/SEIS,plugins/seis-ai-agent/skills/seis-code,"Use SEIS-Code for architecture-aware implementation, refactors, debugging, tests, CI quality gates, MCP/plugin engineering, Apple-first platform packages, repo automation, and code-review fixes in the SEIS ecosystem. Trigger when Codex needs a full engineering plugin lane rather than a generic coding response.",MIT,1,0,2026-09-11T12:36:22+00:00,False,"repo-search:""codex skills"" in:name,description,readme",100,100,100,100,17,True
emirhankudun-ux/seis:plugins/seis-ai-agent/skills/seis-design,seis-design,emirhankudun-ux/SEIS,https://github.com/emirhankudun-ux/SEIS,plugins/seis-ai-agent/skills/seis-design,"Use SEIS-Design for product design, UI/UX architecture, design systems, accessibility, responsive ergonomics, calm motion, visual QA, frontend experience planning, and design-governed SEIS app surfaces. Trigger when Codex needs a full design plugin lane rather than generic visual suggestions.",MIT,1,0,2026-09-11T12:36:22+00:00,False,"repo-search:""codex skills"" in:name,description,readme",100,100,100,100,17,True
emirhankudun-ux/seis:plugins/seis-ai-agent/skills/seis-product,seis-product,emirhankudun-ux/SEIS,https://github.com/emirhankudun-ux/SEIS,plugins/seis-ai-agent/skills/seis-product,"Use SEIS Product for turning SEIS ideas into scoped product requirements, roadmap slices, acceptance criteria, UX outcomes, launch readiness, prioritization, open-source positioning, and validation-backed delivery plans.",MIT,1,0,2026-09-11T12:36:22+00:00,False,"repo-search:""codex skills"" in:name,description,readme",100,100,100,100,17,True
emirhankudun-ux/seis:plugins/seis-ai-agent/skills/seis-research,seis-research,emirhankudun-ux/SEIS,https://github.com/emirhankudun-ux/SEIS,plugins/seis-ai-agent/skills/seis-research,"Use SEIS Research for evidence-led technical research, source evaluation, product/architecture discovery, official documentation review, standards/version checks, competitive or ecosystem analysis, and research-to-decision synthesis for SEIS.",MIT,1,0,2026-09-11T12:36:22+00:00,False,"repo-search:""codex skills"" in:name,description,readme",100,100,100,100,17,True
emirhankudun-ux/seis:plugins/seis-ai-agent/skills/seis-security,seis-security,emirhankudun-ux/SEIS,https://github.com/emirhankudun-ux/SEIS,plugins/seis-ai-agent/skills/seis-security,"Use SEIS Security for threat modeling, secret-safety review, dependency and permission risk, rollback security, CI/security gates, cloud access safety, SSH/VPN hardening, and release-blocking security checks inside the SEIS repository and SEIS-Agent workflow.",MIT,1,0,2026-09-11T12:36:22+00:00,False,"repo-search:""codex skills"" in:name,description,readme",100,100,100,100,17,True
emirhankudun-ux/seis:plugins/seis-cloud/skills/seis-cloud,seis-cloud,emirhankudun-ux/SEIS,https://github.com/emirhankudun-ux/SEIS,plugins/seis-cloud/skills/seis-cloud,"Use SEIS Cloud for cloud deployment readiness, public cloud targets, team/workplace VPN cloud targets, provider preflight, GCP Compute planning, static hosting handoff, secrets hygiene, rollback contracts, and infrastructure automation inside SEIS. Trigger when Codex needs to plan, validate, document, or execute cloud work while preserving user confirmation, security, provider neutrality, access policy, and repository governance.",MIT,1,0,2026-09-11T12:36:22+00:00,False,"repo-search:""codex skills"" in:name,description,readme",100,100,100,100,17,True
emirhankudun-ux/seis:plugins/seis/skills/seis-code,seis-code,emirhankudun-ux/SEIS,https://github.com/emirhankudun-ux/SEIS,plugins/seis/skills/seis-code,"Use SEIS Code for architecture-aware implementation, refactors, debugging, tests, repo automation, platform packages, MCP/plugin code, CI quality gates, and code-review fixes inside the SEIS ecosystem. Trigger when Codex needs to build, fix, implement, refactor, validate, or plan code changes under SEIS while preserving user work, main-branch safety, Apple-first priorities, security, and documentation quality.",MIT,1,0,2026-09-11T12:36:22+00:00,False,"repo-search:""codex skills"" in:name,description,readme",100,100,100,100,17,True
emirhankudun-ux/seis:plugins/seis/skills/seis-design,seis-design,emirhankudun-ux/SEIS,https://github.com/emirhankudun-ux/SEIS,plugins/seis/skills/seis-design,"Use SEIS Design for product design, UI/UX architecture, design systems, interaction design, accessibility, motion, visual QA, frontend experience planning, Figma/Canva handoff, and design-governed web or app surfaces inside SEIS. Trigger when Codex needs to shape, audit, implement, or document a user-facing SEIS experience while preserving calm technology, accessibility, responsiveness, and premium design quality.",MIT,1,0,2026-09-11T12:36:22+00:00,False,"repo-search:""codex skills"" in:name,description,readme",100,100,100,100,17,True
emirhankudun-ux/seis:plugins/seis/skills/seis-mcp-runtime,seis-mcp-runtime,emirhankudun-ux/SEIS,https://github.com/emirhankudun-ux/SEIS,plugins/seis/skills/seis-mcp-runtime,"Use SEIS MCP Runtime for MCP endpoint audits, tool boundary reviews, resource exposure checks, and explicit runtime evidence mapping for secure, scoped, AI-native operations.",MIT,1,0,2026-09-11T12:36:22+00:00,False,"repo-search:""codex skills"" in:name,description,readme",100,100,100,100,17,True
emirhankudun-ux/seis:plugins/seis/skills/seis-plugin-runtime,seis-plugin-runtime,emirhankudun-ux/SEIS,https://github.com/emirhankudun-ux/SEIS,plugins/seis/skills/seis-plugin-runtime,"Use SEIS Plugin Runtime for controlled plugin discovery, capability lane updates, plugin manifest health checks, release-ready gating, and evidence-first integration planning across SEIS. This skill is for repository-safe plugin work, not ad-hoc marketplace actions.",MIT,1,0,2026-09-11T12:36:22+00:00,False,"repo-search:""codex skills"" in:name,description,readme",100,100,100,100,17,True
flext-sh/flext-dbt-ldap:.gemini/skills/documentation-criteria,documentation-criteria,flext-sh/flext-dbt-ldap,https://github.com/flext-sh/flext-dbt-ldap,.gemini/skills/documentation-criteria,"documentation criteria, artifact selection, evidence requirements",MIT,0,0,2026-09-11T16:44:28+00:00,False,"repo-search:""agent skills"" in:name,description,readme",100,93,100,100,10,True
flext-sh/flext-dbt-ldap:.gemini/skills/security-review,security-review,flext-sh/flext-dbt-ldap,https://github.com/flext-sh/flext-dbt-ldap,.gemini/skills/security-review,"security findings, attack surfaces, dependency risk",MIT,0,0,2026-09-11T16:44:28+00:00,False,"repo-search:""agent skills"" in:name,description,readme",100,93,100,100,10,True
fyniujin/devskill:cn-model-gateway,cn-model-gateway,fyniujin/devskill,https://github.com/fyniujin/devskill,cn-model-gateway,国产大模型统一 MCP 服务器，通过标准 JSON-RPC 2.0 协议为 Claude Code / Cursor / Cline / n8n 等 18+ Agent 框架提供 DeepSeek、通义千问、智谱 GLM、Kimi、腾讯混元、火山豆包、MiniMax、零一万物、百川智能、阶跃星辰十家模型的统一调用接口。新增 5 个非 MCP 框架适配器：LangChain Tool、AutoGPT Plugin、CrewAI Tool、Coze 插件、Dify 工具节点，实现从 MCP 生态到全 Agent 生态的扩展。内置模型性能基准测试套件（50 道题库、6 维度评分、雷达图对比、历史追踪）和 Token 价格实时追踪（价格抓取、变更通知、趋势图、成本预测）。支持 8 个 MCP 工具（ask_model/describe_image/embed_text/rerank/audio_transcribe/video_understand/list_providers/health_check）、资源读取（配置/使用统计）、预置 prompt 模板（代码审查/翻译），内置统一错误映射、流式 SSE 输出、使用量统计、硬件感知并发控制。auto 模式支持能力画像排序 + 自动故障转移（超时/失败切备用）；API key 支持环境变量优先读取；SQLite 启用 WAL 模式支持多 Agent 框架并发写入；支持多模态视觉模型（Qwen-VL/GLM-4V/豆包视觉）和图片理解（describe_image）；支持 Function Calling / Tool Use（ask_model 传入 tools 参数）；新增文本向量嵌入（embed_text）、文档重排序（rerank）、语音转文字（audio_transcribe）、视频理解（video_understand）四个新工具。config.json 填写 api_key 即可启动，无需 GPU、不做微调、不做私有部署，只做标准 MCP 协议网关。,MIT,0,0,2026-09-11T12:36:15+00:00,False,"repo-search:""SKILL.md"" in:readme",97,93,100,100,10,True
gemyago/atlacp:.agent/skills/gopher,gopher,gemyago/atlacp,https://github.com/gemyago/atlacp,.agent/skills/gopher,"Portable Go style and testing habits: interfaces, errors, slog, tests, TDD mindset. Pair with each project's AGENTS.md (or equivalent) for versions, layout, commands, and tooling.",MIT,7,1,2026-09-11T12:35:53+00:00,False,"repo-search:""claude skills"" in:name,description,readme",100,100,100,100,32,True
giancaremma50-hue/demo-ats:.claude/skills/ponytail,ponytail,giancaremma50-hue/demo-ats,https://github.com/giancaremma50-hue/demo-ats,.claude/skills/ponytail,"Forces the laziest solution that actually works, simplest, shortest, most minimal. Channels a senior dev who has seen everything: question whether the task needs to exist at all (YAGNI), reach for the standard library before custom code, native platform features before dependencies, one line before fifty. Supports intensity levels: lite, full (default), ultra. Use on ANY coding task: writing, adding, refactoring, fixing, reviewing, or designing code, and choosing libraries or dependencies. Also use whenever the user says ""ponytail"", ""be lazy"", ""lazy mode"", ""simplest solution"", ""minimal solution"", ""yagni"", ""do less"", or ""shortest path"", or complains about over-engineering, bloat, boilerplate, or unnecessary dependencies. Do NOT use for non-coding requests (general knowledge, prose, translation, summaries, recipes).
",MIT,0,0,2026-09-11T16:44:27+00:00,False,"repo-search:""claude skills"" in:name,description,readme",97,93,100,100,10,True
gizziio/allternit-platform:.agents/skills/clerk,clerk,Gizziio/allternit-platform,https://github.com/Gizziio/allternit-platform,.agents/skills/clerk,"Clerk authentication router. Use when user asks about Clerk CLI operations, adding authentication, setting up Clerk, custom sign-in flows, Swift or native iOS auth, native Android auth, Next.js patterns, React patterns, Vue patterns, Nuxt patterns, Astro patterns, TanStack Start patterns, Expo patterns, React Router patterns, Chrome Extension patterns, organizations, billing, subscriptions, payments, pricing, plans, seat-based pricing, feature entitlements, syncing users, testing, impersonating a user, or testing webhooks locally. Automatically routes to the specific skill based on their task.",MIT,1,0,2026-09-12T01:31:27+00:00,False,"repo-search:""agent skills"" architecture in:name,description,readme",100,100,100,100,17,True
gizziio/allternit-platform:.agents/skills/clerk-astro-patterns,clerk-astro-patterns,Gizziio/allternit-platform,https://github.com/Gizziio/allternit-platform,.agents/skills/clerk-astro-patterns,"Astro patterns with Clerk — middleware, SSR pages, island components, API routes, static vs SSR rendering. Triggers on: astro clerk, clerk astro middleware, astro protected page, clerk island component, astro API route auth, clerk astro SSR.",MIT,1,0,2026-09-12T01:31:27+00:00,False,"repo-search:""agent skills"" architecture in:name,description,readme",100,100,100,100,17,True
gizziio/allternit-platform:.agents/skills/clerk-billing,clerk-billing,Gizziio/allternit-platform,https://github.com/Gizziio/allternit-platform,.agents/skills/clerk-billing,"Clerk Billing for subscription management - render Clerk's PricingTable and in-app checkout drawer, configure subscription plans, seat-limit plans for B2B, feature entitlements with has(), and billing webhooks. Use for SaaS monetization, plan gating, checkout flows, trials, invoicing, and subscription lifecycle management.",MIT,1,0,2026-09-12T01:31:27+00:00,False,"repo-search:""agent skills"" architecture in:name,description,readme",100,100,100,100,17,True
gizziio/allternit-platform:.agents/skills/clerk-chrome-extension-patterns,clerk-chrome-extension-patterns,Gizziio/allternit-platform,https://github.com/Gizziio/allternit-platform,.agents/skills/clerk-chrome-extension-patterns,"Chrome Extension auth with @clerk/chrome-extension -- popup/sidepanel setup, syncHost for OAuth/SAML via web app, createClerkClient for service workers and headless extensions, stable CRX ID. Triggers on: Chrome extension auth, Plasmo clerk, popup sign-in, syncHost, background service worker token, createClerkClient, headless extension.",MIT,1,0,2026-09-12T01:31:27+00:00,False,"repo-search:""agent skills"" architecture in:name,description,readme",100,100,100,100,17,True
gizziio/allternit-platform:.agents/skills/clerk-cli,clerk-cli,Gizziio/allternit-platform,https://github.com/Gizziio/allternit-platform,.agents/skills/clerk-cli,"Operate the Clerk CLI (`clerk` binary) for authentication, user/org/session management, impersonation, local webhook testing, deploy verification, instance config, env keys, feature toggles, and any Clerk Backend, Platform, or Frontend API call. Use when the user mentions Clerk management tasks, ""list clerk users"", ""impersonate a user"", ""test webhooks locally"", ""enable orgs"", ""enable billing"", ""clerk env pull"", ""clerk doctor"", ""clerk deploy"", ""clerk api"", or any ad-hoc Clerk API request. Prefer the CLI over raw HTTP: it handles auth, key resolution, app/instance targeting, and formatting automatically.",MIT,1,0,2026-09-12T01:31:27+00:00,False,"repo-search:""agent skills"" architecture in:name,description,readme",100,100,100,100,17,True
gizziio/allternit-platform:.agents/skills/clerk-custom-ui,clerk-custom-ui,Gizziio/allternit-platform,https://github.com/Gizziio/allternit-platform,.agents/skills/clerk-custom-ui,"Custom authentication flows and component appearance - hooks (useSignIn, useSignUp), themes, colors, fonts, CSS. Use for custom sign-in/sign-up flows, appearance styling, visual customization, branding.",MIT,1,0,2026-09-12T01:31:27+00:00,False,"repo-search:""agent skills"" architecture in:name,description,readme",100,100,100,100,17,True
gizziio/allternit-platform:.agents/skills/clerk-expo,clerk-expo,Gizziio/allternit-platform,https://github.com/Gizziio/allternit-platform,.agents/skills/clerk-expo,"Add Clerk authentication to Expo and React Native apps using @clerk/expo. Use for Expo setup, prebuilt native components (AuthView, UserButton), custom sign-in/sign-up flows (email, password, SMS/phone OTP, MFA), OAuth/SSO, native Google/Apple sign-in, Expo Router protected routes, biometrics, and push notifications. Do not use for native Swift/iOS, native Android/Kotlin, or web-only framework projects.",MIT,1,0,2026-09-12T01:31:27+00:00,False,"repo-search:""agent skills"" architecture in:name,description,readme",100,100,100,100,17,True
gizziio/allternit-platform:.agents/skills/clerk-nextjs-patterns,clerk-nextjs-patterns,Gizziio/allternit-platform,https://github.com/Gizziio/allternit-platform,.agents/skills/clerk-nextjs-patterns,"Advanced Next.js patterns - middleware, Server Actions, caching with Clerk.",MIT,1,0,2026-09-12T01:31:27+00:00,False,"repo-search:""agent skills"" architecture in:name,description,readme",97,93,100,100,17,True
gizziio/allternit-platform:.agents/skills/clerk-nuxt-patterns,clerk-nuxt-patterns,Gizziio/allternit-platform,https://github.com/Gizziio/allternit-platform,.agents/skills/clerk-nuxt-patterns,"Nuxt 3 auth patterns with @clerk/nuxt - middleware, composables, server API routes, SSR. Triggers on: Nuxt auth, useAuth composable, clerkMiddleware Nuxt, server API Clerk, Nuxt route protection.",MIT,1,0,2026-09-12T01:31:27+00:00,False,"repo-search:""agent skills"" architecture in:name,description,readme",100,100,100,100,17,True
gizziio/allternit-platform:.agents/skills/clerk-orgs,clerk-orgs,Gizziio/allternit-platform,https://github.com/Gizziio/allternit-platform,.agents/skills/clerk-orgs,"Clerk Organizations for B2B SaaS - create multi-tenant apps with org switching, role-based access, verified domains, and enterprise SSO. Use for team workspaces, RBAC, org-based routing, member management.",MIT,1,0,2026-09-12T01:31:27+00:00,False,"repo-search:""agent skills"" architecture in:name,description,readme",100,100,100,100,17,True
gizziio/allternit-platform:.agents/skills/clerk-react-patterns,clerk-react-patterns,Gizziio/allternit-platform,https://github.com/Gizziio/allternit-platform,.agents/skills/clerk-react-patterns,"React SPA auth patterns with @clerk/react for Vite/CRA - ClerkProvider setup, useAuth/useUser/useClerk hooks, React Router protected routes, custom sign-in flows. Triggers on: Vite Clerk setup, React Router auth, useAuth hook, protected route, custom sign-in form React.",MIT,1,0,2026-09-12T01:31:27+00:00,False,"repo-search:""agent skills"" architecture in:name,description,readme",100,100,100,100,17,True
gizziio/allternit-platform:.agents/skills/clerk-react-router-patterns,clerk-react-router-patterns,Gizziio/allternit-platform,https://github.com/Gizziio/allternit-platform,.agents/skills/clerk-react-router-patterns,"React Router v7/v8 patterns with Clerk — rootAuthLoader, getAuth in loaders, clerkMiddleware, protected routes, SSR user data, org switching. Triggers on: react-router auth, rootAuthLoader, getAuth loader, react-router protected route, loader authentication, SSR auth react-router, useNavigate may be used only in the context of a Router.",MIT,1,0,2026-09-12T01:31:27+00:00,False,"repo-search:""agent skills"" architecture in:name,description,readme",100,100,100,100,17,True
gizziio/allternit-platform:.agents/skills/clerk-setup,clerk-setup,Gizziio/allternit-platform,https://github.com/Gizziio/allternit-platform,.agents/skills/clerk-setup,Add Clerk authentication to any project by following the official quickstart guides.,MIT,1,0,2026-09-12T01:31:27+00:00,False,"repo-search:""agent skills"" architecture in:name,description,readme",100,100,100,100,17,True
gizziio/allternit-platform:.agents/skills/clerk-swift,clerk-swift,Gizziio/allternit-platform,https://github.com/Gizziio/allternit-platform,.agents/skills/clerk-swift,Implement Clerk authentication for native Swift and iOS apps using ClerkKit and ClerkKitUI source-guided patterns. Use for prebuilt AuthView or custom native flows. Do not use for Expo or React Native projects.,MIT,1,0,2026-09-12T01:31:27+00:00,False,"repo-search:""agent skills"" architecture in:name,description,readme",100,100,100,100,17,True
gizziio/allternit-platform:.agents/skills/clerk-tanstack-patterns,clerk-tanstack-patterns,Gizziio/allternit-platform,https://github.com/Gizziio/allternit-platform,.agents/skills/clerk-tanstack-patterns,"TanStack React Start auth patterns with @clerk/tanstack-react-start - createServerFn, beforeLoad guards, loaders, Vinxi server. Triggers on: TanStack auth, createServerFn clerk, beforeLoad protection, TanStack Start middleware.",MIT,1,0,2026-09-12T01:31:27+00:00,False,"repo-search:""agent skills"" architecture in:name,description,readme",100,100,100,100,17,True
gizziio/allternit-platform:.agents/skills/clerk-testing,clerk-testing,Gizziio/allternit-platform,https://github.com/Gizziio/allternit-platform,.agents/skills/clerk-testing,E2E testing for Clerk apps. Use with Playwright or Cypress for auth flow tests.,MIT,1,0,2026-09-12T01:31:27+00:00,False,"repo-search:""agent skills"" architecture in:name,description,readme",97,93,100,100,17,True
gizziio/allternit-platform:.agents/skills/clerk-vue-patterns,clerk-vue-patterns,Gizziio/allternit-platform,https://github.com/Gizziio/allternit-platform,.agents/skills/clerk-vue-patterns,"Vue 3 patterns with Clerk — composables (useAuth, useUser, useClerk, useOrganization), Vue Router guards, Pinia auth store integration. Triggers on: vue clerk, useAuth vue, clerk composables, vue router clerk guard, pinia auth clerk. For Nuxt, use clerk-nuxt-patterns instead.",MIT,1,0,2026-09-12T01:31:27+00:00,False,"repo-search:""agent skills"" architecture in:name,description,readme",100,100,100,100,17,True
gkd2323c/runed-lexicon:.agents/skills/local-model-translator,local-model-translator,gkd2323c/runed-lexicon,https://github.com/gkd2323c/runed-lexicon,.agents/skills/local-model-translator,"Use a local Ollama translation model such as Hy-MT2 as a constrained base-translation worker inside the Skyrim MOD localization pipeline. Use this skill whenever an Agent has already understood the quest/dialogue/book context and wants the local model to translate prepared English strings into Chinese, especially for batch translation with fixed terminology, protected placeholders, deterministic IDs, or a 32K local context window. The high-level Agent remains responsible for semantics, spoiler boundaries, terminology decisions, and review; this skill only delegates the basic translation pass and validates the worker output before it can enter translation-executor results.",Apache-2.0,0,0,2026-09-11T12:36:17+00:00,False,"repo-search:""agent skills"" in:name,description,readme",100,100,100,100,10,True
gkd2323c/runed-lexicon:.agents/skills/shuo-ren-hua,shuo-ren-hua,gkd2323c/runed-lexicon,https://github.com/gkd2323c/runed-lexicon,.agents/skills/shuo-ren-hua,"把中文改到一遍能读懂：日常用词、完整句子、不用黑话、不吹不虚、不打比方、 不端着。AI 写的和人写的都适用，周报、公告、文档里的官腔一样治。写或改中文 文档、公告、周报、发布说明、README、commit 信息、PR 描述、邮件、演示文稿 时使用，把外文翻译成中文时同样适用。用户说「说人话」「去AI味」「太端着了」「别官腔」「口语化一点」 「简化一下」「去味」「读着别扭」，或调用 /shuo-ren-hua 时使用。规则覆盖 互联网黑话、一逗到底、三连短句排比、量词悬空（例如「给新手的一篇」）、 「不只是X更是Y」、全半角混用。只改文字，不改代码，纯英文写作交给英文的 skill。Rewrites Chinese prose so it reads clearly on the first pass: everyday words, complete sentences, no buzzwords, no hype, no metaphors, and no dangling measure phrases.",Apache-2.0,0,0,2026-09-11T12:36:17+00:00,False,"repo-search:""agent skills"" in:name,description,readme",100,100,100,100,10,True
gkd2323c/runed-lexicon:.agents/skills/skyrim-doc-system,skyrim-doc-system,gkd2323c/runed-lexicon,https://github.com/gkd2323c/runed-lexicon,.agents/skills/skyrim-doc-system,"runed-lexicon 项目的文档体系规范：GLOBAL.md、GLOSSARY.md 与每个 MOD 的 CONTEXT.md / DICTIONARY.md / PROGRESS.md 五个文档的职责边界、收录标准、状态体系、术语优先级与维护规则。Use when creating or updating GLOBAL.md, GLOSSARY.md, or any MOD's CONTEXT.md / DICTIONARY.md / PROGRESS.md, deciding where a term or plot fact belongs, choosing term status (CONFIRMED/PROVISIONAL/REVIEW/KEEP), or resolving terminology priority conflicts.",Apache-2.0,0,0,2026-09-11T12:36:17+00:00,False,"repo-search:""agent skills"" in:name,description,readme",100,100,100,100,10,True
gkd2323c/runed-lexicon:.agents/skills/skyrim-term-contract-workflow,skyrim-term-contract-workflow,gkd2323c/runed-lexicon,https://github.com/gkd2323c/runed-lexicon,.agents/skills/skyrim-term-contract-workflow,"runed-lexicon 的官方名词契约与质量门禁工作流：新 MOD 开工前与批次收尾后的强制流程（dictionary-noun-audit 候选发现 → Agent 消解 → term-contract-compiler 编译契约 → unit bindings → translation-quality-gate → 确定性写回 → 复扫），含 PASS 声明口径与已知工具行为。Use when starting a new MOD translation, finishing any translation/rectification batch, running or interpreting dictionary-noun-audit / term-contract-compiler / translation-quality-gate / xtranslator-xml-writer results, or writing convergence claims in reports.",Apache-2.0,0,0,2026-09-11T12:36:17+00:00,False,"repo-search:""agent skills"" in:name,description,readme",100,100,100,100,10,True
gkd2323c/runed-lexicon:.agents/skills/skyrim-translation-craft,skyrim-translation-craft,gkd2323c/runed-lexicon,https://github.com/gkd2323c/runed-lexicon,.agents/skills/skyrim-translation-craft,"Skyrim MOD 翻译工艺规则：上下文优先通读、信息揭示顺序与禁止剧透、原版词典证据用法、翻译风格、按 REC 记录类型的差异化策略。Use when starting or reviewing any Skyrim MOD translation work, translating or judging INFO/DIAL/QUST/BOOK text, deciding terminology in context, checking spoiler/knowledge-boundary risk, or evaluating whether a dictionary hit applies.",Apache-2.0,0,0,2026-09-11T12:36:17+00:00,False,"repo-search:""agent skills"" in:name,description,readme",100,100,100,100,10,True
gkd2323c/runed-lexicon:.agents/skills/skyrim-xml-verification,skyrim-xml-verification,gkd2323c/runed-lexicon,https://github.com/gkd2323c/runed-lexicon,.agents/skills/skyrim-xml-verification,"runed-lexicon 的 XML 安全与验证规范：写回前后必须执行的验证清单、哈希与 provenance 的使用边界、性能与验证的职责分离原则。Use before or after any xTranslator XML writeback, when designing or reviewing XML-modifying tools, when deciding whether hashes/provenance need rebuilding, or when judging whether ""工程验证通过"" can be claimed.",Apache-2.0,0,0,2026-09-11T12:36:17+00:00,False,"repo-search:""agent skills"" in:name,description,readme",100,100,100,100,10,True
gkd2323c/runed-lexicon:.agents/skills/subagent-ops,subagent-ops,gkd2323c/runed-lexicon,https://github.com/gkd2323c/runed-lexicon,.agents/skills/subagent-ops,"子代理协作操作手册（subagent orchestration）。覆盖委派决策、任务卡编译（信息三分法）、体量上限、并行协作纪律（单写者、幂等保护、送达纪律、实例生命周期）、产出验收三查、故障归因与恢复。Use when 派子代理做独立或并行任务、多路批量翻译/审计/扫描、编排多代理协作、验收子代理产出、处理子代理崩溃无产出、控制派单体量，或判断某任务该不该交给子代理。Triggers: subagent, subagents, delegation, dispatch, parallel agents, multi-agent, orchestration, handoff, 子代理, 派单, 派发, 并行, 委派, 验收, 编排.",Apache-2.0,0,0,2026-09-11T12:36:17+00:00,False,"repo-search:""agent skills"" in:name,description,readme",100,100,100,100,10,True
gkd2323c/runed-lexicon:.agents/skills/translation-batch-preparer,translation-batch-preparer,gkd2323c/runed-lexicon,https://github.com/gkd2323c/runed-lexicon,.agents/skills/translation-batch-preparer,"Prepare structured translation batches from xTranslator XML for Skyrim mod localization without modifying the source XML. Use this skill whenever a Skyrim mod translation needs to be broken into reviewable batches, untranslated entries need stable identifiers and duplicate counts, or official Skyrim/DLC terminology should be attached before an Agent begins translating. Before any actual translation decisions, fully read the target mod's CONTEXT.md and DICTIONARY.md; if either file is missing, stop and ask the user whether to create it.",Apache-2.0,0,0,2026-09-11T12:36:17+00:00,False,"repo-search:""agent skills"" in:name,description,readme",100,100,100,100,10,True
gkd2323c/runed-lexicon:.agents/skills/translation-context-builder,translation-context-builder,gkd2323c/runed-lexicon,https://github.com/gkd2323c/runed-lexicon,.agents/skills/translation-context-builder,"Build structured, traceable translation context batches for Skyrim mod localization by merging xTranslator XML, xEdit dialogue context JSON, the MOD's machine-readable terms.json, and all official XML dictionaries under dictionary/. Use this before a translation Agent starts working when INFO dialogue needs quest/topic/speaker/context evidence attached. Human-facing documents (CONTEXT.md, DICTIONARY.md) are read by translation agents directly and are never read, parsed, embedded, or hashed by this tool. This skill prepares context only; it does not translate text or write changes back to XML.",Apache-2.0,0,0,2026-09-11T12:36:17+00:00,False,"repo-search:""agent skills"" in:name,description,readme",100,100,100,100,10,True
